content,score_cat,thumbsUpCount,word_count,has_promo,final_label,label,pseudo_prob
"Aplikasi Qpon ini bener-bener penyelamat! 🎉 Promo makanan harian lengkap banget, mulai dari warteg sampai restoran kekinian semua ada. Gampang banget dipakai, gak ribet sama sekali. Sumpah, buat anak kos atau pelajar ini worth it banget. Hidup jadi lebih hemat setiap hari! 🌟",5,0.0,43.0,1,1,,
mana kupon 12.500 Alfamartnya ? hapus aja laah gak jelas,1,0.0,10.0,0,0,,
"EVENT ALFAMARTNYA SAMPAI DIHILANGKAN DEMI AYAM BERSIH BERKAH, PAYAH",1,0.0,9.0,0,0,,
download qpon karena suka dengan fitur checkin berhadiah voucher diskon alfa.. tapi per hari ini setelan berubah tdk lagi mendapat vc. kalau seperti ini buat apa lagi saya pertahankan aplikasinya?menuhin memori hp aja. karena untuk diskon2 merchant lainnya masih lbh murah di TT atau gojek.,1,20.0,45.0,1,0,,
APLIKASI GAJELAS GAMAU RUGI GW UDAH LOGIN TINGGAL CHECK 1 HARI MALAH NGULANG NUKERINN MOMOYO GAADA TERUS ES NYA GAMAU RUGI YA AI CHA AWALNYA ADA DIDAERAH TIBA TIBA BILANG GAADA APLIKASI BUSUK HAPUS AJA DARI PLAYSTORE GAGUNA KALAU GAMAU RUGI YA DAGANG JANGAN BUKAK APLIKAS!!!!!!,1,0.0,46.0,0,0,,
"Makin di Update Aplikasi Jadi Makin Sampah, tidak bisa Masuk Ke Nomor Sendiri terdeteksi tidak Normal...!!!",1,11.0,16.0,0,0,,
"mau ambil diskonan gagal trs,""terlalu banyak peminat,cba sebentar lagi"" bgtu Terus setiap hr.",3,1.0,13.0,1,0,,
tidak bisa login akun tidak normal,1,0.0,6.0,0,0,,
akun ada terdeteksi gabisa login kocak,1,0.0,6.0,0,0,,
hemat jajan pake qpon,5,0.0,4.0,1,0,,
"saya mempunyai 2 sim card di hp saya dan ketika saya mau login menggunakan nomor telfon kedua saya, keterangannya nomor tidak normal kira"" itu kenapa ya? mohon di perbaiki.",5,6.0,29.0,1,0,,
"qpon awal baik baikk aja, sekarang makin kesini kok malah bermasalah mau cekout pesenan gabisa bisa dengan notif pesanan banyak yg beli",2,0.0,22.0,0,0,,
banyak promo murah,5,0.0,3.0,1,0,,
"gak bisa buat log in,parah ni bug nya tolong oerbaiki dong",1,2.0,11.0,0,0,,
parahh.. proses refund direspon lama banget... udah 3hr ga dibls2 sampai vouchernya expired... rugi bangettt...,1,0.0,15.0,1,0,,
enak,5,0.0,1.0,0,0,,
itu jualan yang kosong di Iki Iniiii im,3,0.0,8.0,0,0,,
najiess ga sukaa,1,0.0,3.0,0,0,,
"jelek banget aplikasiny. check in hariannya masa masa ada keterangan "" AKTIVITAS INI OFFLINE"" ngapa-ngapain engga tetiba begitu aja keterangannya. menyebalkan sekali. bintang 1 aja dulu kalau sudah diperbaiki baru balik lagi kasih bintang 5.",1,0.0,35.0,0,0,,
kenapa yah gabisa login bacaan nya tidak terdektesi sementara,1,0.0,9.0,0,0,,
banyak bonus👍,5,0.0,2.0,0,0,,
mantap,5,0.0,1.0,0,0,,
sering network error,2,0.0,3.0,0,0,,
semua nomor ga bisa masuk udah hapus install aplikasi tetap juga ga bisa masuk,1,2.0,14.0,0,0,,
"ga jelas akun ga ngapai2in di blok, katanya akun mencurigakan, makanya jgn suozon mulu ama org",1,1.0,16.0,0,0,,
"parah bgt giliran udah dibeli vocer nya malah gx bisa masuk akun katanya terdeteksi apalah, kan vocer nya juga belom ditukerin",1,2.0,21.0,0,0,,
"gajelasss,minta refund gbisaa,di chat juga ga bles",1,1.0,7.0,0,0,,
manteb lah 👍,5,0.0,3.0,0,0,,
dapet ayam enak disini gut,5,0.0,5.0,0,0,,
"sudah 4 hari mau tukar roti o di aplikasi qpon tapi selalu muncul kalimat "" terlalu banyak peminat coba sebentar lagi"" tapi sudah hampir seminggu sperti itu gak ada perubahan. tlong diperbaiki lagi aplikasinya biar nyaman di pakai",1,1.0,38.0,0,0,,
ga bisa login,1,1.0,3.0,0,0,,
halo Qpon... bergabung Qpon merchant apakah harus punya NPWP ? terimakasih,5,0.0,11.0,0,0,,
"saya sebagai pengguna baru kenapa tidak bisa melakukan pesanan, selalu saja bilang pesanan penuh tunggu beberapa saat. sudah di coba beberapa hari masih tetap seperti itu. di coba uninstall dan instal lagi tapi masih tetep saja.",1,1.0,36.0,0,0,,
sayaa sudah di depan roti o tapi aplikasi tidak bisa melakukan transaksi dengan pesan terlalu banyak peminat.,1,1.0,17.0,0,0,,
"Aplikasi yang gak banget, parah mau refund voucher gak ada tanggapan sama sekali, di Wa di ig tetap gak digubris voucher udah mau exp karena saya nukar ke store manapun produk kosong dan tidak bisa diganti dengan produk manapun jadi harus nunggu ready tp kapan ready nya juga blm pasti. Alhasil saya ingin merefund tp benar-benar gak ada etikat baik untuk menyelesaikan masalah. bad banget pelayanan cs nya awalnya saya pelanggan setia Qpon tp karena Bad berpindah ke yang lain aja yang lebih mudah",1,59.0,84.0,1,0,,
cacad gabisa login lagi,1,1.0,4.0,0,0,,
Sejauh ini puas dengan Qpon. Promonya real.,5,0.0,7.0,1,0,,
bagus,5,0.0,1.0,0,0,,
daftar masuk saja susah sekali tunggu otp yang tidak dikirim kirim. layak dapat bintang 1,1,5.0,15.0,0,0,,
"aplikasi ga bermutu, masalah pengiriman kode otpnya saja tidak beres, jgn transaksi deh didalemnya",1,0.0,14.0,1,0,,
"update terus,promonya sedikit kalau hitung2 harga biasa sama promo beda tipis terus misal ada promo yang lumayan murah banyak SK nya lg",1,3.0,22.0,1,0,,
aplikasi gagal...waktu tukar vocer sudah didepan resto malah gagal terus...saya hapus saya login lagi malah gak bisa...sudah beli vocer malah gak bisa dipake...,1,0.0,23.0,0,0,,
OTP LEMOT,1,0.0,2.0,0,0,,
good job,5,0.0,2.0,0,0,,
ada masalah chet admin WA gak bales mau beli lewat qpon vocher gak bisa,3,1.0,14.0,0,0,,
"gak bisa log in sementara, terus begitu, chat WA ga di bales bales",1,1.0,13.0,0,0,,
tidak bisa login akhir akhir ini,1,0.0,6.0,0,0,,
"gak bisa di refund, hubungi cs juga gak bisa",5,0.0,9.0,0,0,,
akun saya kenapa gk bisa login padalan udah saya bayar,5,0.0,10.0,0,0,,
bagus👍👍,5,0.0,1.0,0,0,,
baik saj,4,0.0,2.0,0,0,,
aplikasi ini sebenarnya sangat bagus dan mudah.. hny saja ada bbrp merchan yg tb2 berubah(ditukar pada kota2 ttt) contoh bakso boejangan..ketika membeli bs ditukar di mekarwangi bandung.. namun pd hari berikutnya voucher tsb hny bs ditukar di kelapa gading jkt... mohon diperhatikan..knp bisa berubah cabang yg bs menerima penukaran.,4,0.0,49.0,1,0,,
PARAH!!!!!,1,0.0,1.0,0,0,,
"udah mulai mau bangkrut, sudah mulai susah buat di pakai promo nya",1,0.0,12.0,1,0,,
gak jelas gw gak bisa masuk,1,0.0,6.0,0,0,,
mau jajan kantong tetap aman ya pake qpon aja mantap sering- sering banyak voucher nya buat roti o... buat kami yg suka jajan ini aplikasi top bgt deh,5,4.0,28.0,1,0,,
barcode voucher gk bisa di tukar..,1,0.0,6.0,1,0,,
"Pacar saya beliin saya qpon, mau saya tukar ke kasir ternyata gabisa. harus redeem langsung depan kasirnya. sistemnya buluk banget ya, ga mampu beli sistem yang premium ya? harusnya klo takut qponnya kepake berulang, pake sistem yang bagus dikit dong pasti kedetect klo emang qponnya belum pernah kepake! miskin!",1,17.0,49.0,0,0,,
mau jajan? qpon aja...,5,0.0,4.0,0,0,,
good,5,0.0,1.0,0,0,,
"pelayanan buruk. mau refund aja susah banget udh berminggu2 gk ada balasan. Sekali di balas lama banget. WA jg gk bisa dihubungi, ya gini kalo mau murah tp tidam bertanggung jawab. fyi. sy mau refund krn barang tidak tersedia di toko.",1,11.0,41.0,0,0,,
"ni gmn yah saya udah 2 hari bolak balik ke store ayam utuh nukerin pihak restauran brp ragam alasan... klo ga mau dibeli voucher ny jgn dijual jd bkin org bolak2 ketiga store mlh jauh2..buaran,rawamangun dan hibrida kelapa gading hasilny nihil kaga bisa dituker vouchernya.. alhasil jd hangus voucher..",2,0.0,49.0,1,0,,
"aku rekomendasi kan apk ini ke teman teman dan keluarga, tidak ada masalah pembelian sampai redeem voucher aman saja",5,3.0,19.0,1,0,,
3 hari chat CS qpon tidak di respon,1,0.0,8.0,0,0,,
pelayanan 0 besar. di chat hampir satu Minggu tidak di respon.,1,0.0,11.0,0,0,,
biasanya tiap bantu orang bisa 400 rupiah sekarang kog cuma 200 tolong di perbaiki dong,4,0.0,15.0,0,0,,
cocok utk gen z yang bokek😭✋️😭✋️😭 makasih ya qpon lopyuh,5,0.0,10.0,0,0,,
"akun tiba2 logout sndiri mau login gagal lewat otp ga bisa wa jg gabisa gajelas ni apk, hati2 yg udh punya bnyak kupon diakunnya klo logout sendiri bkal susah login lg cs jg blum tentu bisa bantu.",1,11.0,37.0,0,0,,
tolong jangan di limit nomer nya susah login🗿,5,0.0,8.0,0,0,,
gak bisa di kirim ya?,2,0.0,5.0,0,0,,
ok,5,0.0,1.0,0,0,,
beli 2 vocer tiba tiba hilang dan sudah laporan tidak ada respon sama sekali sungguh bad aplikasi,1,3.0,17.0,0,0,,
aplikasi yang tak bagus nipu karena kalau kita ga cepat tukarkan kupon nya duit nya di ambil mereka tidak bisa refund sama sekali ...👎🏻👎🏻👎🏻,1,3.0,24.0,0,0,,
maantap tiap bulan diskon mulu coba makin gede gedean llagi diskonnya,5,0.0,11.0,1,0,,
masa akun gwe dibilang tidak normal. padahal cuma 1 hp aja,1,1.0,11.0,0,0,,
"Bagus bgt, jajan atau makan di luar jadi lebih hemat dan masalah yg saya hadapi lgs direspon dengan baik oleh CS nya walaupun hanya melalui WA.. Pertahankan ya Qpon, kalo bisa ditambah lg resto atau toko2nya biar lebih banyak, begitu juga diskonnya.. Sukses terus Qpon dan terimakasih",5,1.0,47.0,1,0,,
Bagus,5,0.0,1.0,0,0,,
apk penipuan,1,0.0,2.0,0,0,,
"ini kenapa tidak bisa log in trus akun saya ada pemberitahuan ""akun saat ini terdeteksi tidak normal, tidak dapat masuk sementara "" padahal sebelumnya bisa log in, ada beberapa voucher yg akan hangus jika tidak bisa log in, saya chat admin qpon ny jg tidak ada tanggapan, tolong donk di benahi serverny, ini bakalan merugikan banyak org kalo tidak bsa log in seperti ini",1,66.0,64.0,1,0,,
setelah setiap hari promo nya dipakai akunnya diblokir gabisa untuk login dengan alasan akun terdeteksi tidak normal,1,6.0,17.0,1,0,,
"Setelah di update sekarang setiap mau masuk aplikasi, lihat menu akun, selalu verifikasi, membuka aplikasi lain, terus balik qpon verifikasi lagi.... bolak balik menu verifikasi. Bikin capai aja.",1,2.0,28.0,0,0,,
mudah dan cepat,5,0.0,3.0,0,0,,
selalu ditungggu promonya kka😍 lop2 dah,5,2.0,6.0,1,0,,
mantap,5,0.0,1.0,0,0,,
baguss,5,0.0,1.0,0,0,,
kurang banyak resto... mudah2an banyak deh,5,2.0,6.0,0,0,,
Akun Saya g bisa login katanya ada aktivitas tidak normal padahal akun saya terlogout sendiri,3,0.0,15.0,0,0,,
"akun sudah beli vocer di log masuk lagi GK bisa ,aplikasi ny GK jelas..",1,0.0,14.0,0,0,,
alhamdulillah sampe skrg ga ada kendala semoga sistem nya makin bagus lagi aku juga belom tuker 3 voucher lagi karna ayamnya abis,5,0.0,22.0,1,0,,
"Setelah menginstal aplikasi ini dan membuat akun menggunakan nomer WhatsApp saya malah WhatsApp saya ke blokir. Masih bingung ini aplikasi scam atau apasih, merugikan sekali",1,0.0,25.0,1,0,,
sangat bermanfaat,5,0.0,2.0,0,0,,
awal2 masih gampang belinya di flash sale pada jam tertentu. skrg kok susah bgt ya jam 5.00 sore langsung habis. permainan apakah ini. btw tetep lebih murah sii ini. soalnya kalau beli langsung di resto kan plus ppn 10% ya. tapi makin lama pake qpon makin kecewa sii. dgn masa berlaku qpon jadi lebih pendek. dulu sering beli qpon buat weekend. skrg makin susah dpt flash sale,1,0.0,67.0,0,0,,
mantap seringin ya gan kasih promo,5,0.0,6.0,1,0,,
sangat berguna apk nya mantap,5,1.0,5.0,0,0,,
produknya mahal2 percuma diskon juga,1,0.0,5.0,1,0,,
Kenapa saya tidak bisa transaksi? Apa yang salah? Semua pembelian tidak bisa saya bayar.,1,1.0,14.0,0,0,,
"saya refund voucher yg sudah saya klik tukarkan tapi gak ada dana refund masuk,produk yg saya beli habis stok,sdngkan voucher yg sudah keluar barcode hanya berlaku 1 hari",2,1.0,28.0,1,0,,
jauh2 dateng ke roti'o naga swalayan pondokungu bilang nya lgi error terus 😡,1,0.0,13.0,0,0,,
aplikasi yang bagus mantap terimakasih vouchernya,5,3.0,6.0,1,0,,
"aplikasi tolol, gak berguna mending jangan di download ini aplikaso",1,1.0,10.0,0,0,,
Masa mo masuk ke aplikasi nya ga bisa terus sudah di coba di hapus instal lagi ttp saja tidak bisa,1,4.0,20.0,0,0,,
"sangat menyedihkan, ketika check out selalu ada tulisan terlalu banyak peminat, dari awal instal hingga hari ini tetap tidak bisa check out",1,5.0,22.0,0,0,,
parah aplikasi penipu ngakali pengguna baru,1,0.0,6.0,0,0,,
saya mau login gabisa tulisannya akun tidak normal. padahal saya punya kupon pembelian. gmna mau nukerin kupon sedangkan login aja gabisa .,2,2.0,22.0,0,0,,
sgat bagus,5,0.0,2.0,0,0,,
"flash sale udon, BOHONG....",1,0.0,4.0,0,0,,
"setelah voucher dibeli tapi pas sampai di resto tidak bisa di scan, admin di chat tidak di respon sama sekali,, aplikasinya makin kesini makin ga jelas,",2,6.0,26.0,1,0,,
promonya udah banyak yang menipu.. pas jamnya otomatis habis .,2,0.0,10.0,1,0,,
"pembelian pertama lancar, pas mau beli lagi, gak bisa keterangan 'pengecualian sistem' palikasi gak niat ini mah",2,0.0,17.0,0,0,,
Bagus.....discount / promo nya bisa d pakai,5,3.0,7.0,1,0,,
"sudah download aplikasinya pas masuk dan mau pembayaran katanya ""terlalu banyak peminat, coba lagi beberapa saat"" sudah berlangsung 3 hari jadi kudu piye to QPON saya harus nunggu berapa lama lagi???",1,19.0,31.0,0,0,,
mantap,5,0.0,1.0,0,0,,
"setiap masuk ke akun,selalu ngk bisa keterangan akun sementara tidak aman,tidak dapat masuk sementara,aneh.",1,6.0,14.0,0,0,,
Uji coba dulu nanti klo bagus AQ sebarkan ke media saya,5,0.0,11.0,0,0,,
3x mengundang kupon ga masuk² aneh,1,0.0,6.0,0,0,,
mantul,5,0.0,1.0,0,0,,
aplikasi nya sebenernya berguna tapi gak jelas banget voucher nya nggak bisa dibeli padahal udah cek in alasannya habis kenapa nggak dikasih tahu kalau ada kuota nya CS nya juga nggak guna sama sekali di chat nggak jawab sama sekali emang kagak guna,1,10.0,43.0,1,0,,
bagus,5,0.0,1.0,0,0,,
qponnn knpaaa yaaa gaaa bisa buat klik cekout ada yng samaa kah...,2,0.0,12.0,0,0,,
mantap sekali Qpon,5,0.0,3.0,0,0,,
"saya tidak bisa login lagi kata nya akun ini terdeteksi tidak normal padahal saya cma logout untuk pindah ke hp lain tapi malah tidak bisa di buka, dan juga pesanan saya yg belum di ambil ad 2 item bagaimana mau tukar klo login aj ga bisa tolong di atasi....",1,125.0,49.0,0,0,,
terlalu banyak peminat. coba lagi sebentar lagi. BERHARI-HARI AKU NUNGGUIN HASILNYA SAMA AJA,1,0.0,13.0,0,0,,
kenapa ya akun selalu tidak terdeteksi normal terus? ada solusi kah,2,0.0,11.0,0,0,,
ok bgt,5,0.0,2.0,0,0,,
lope2 buat qpon good bgt🥰,5,0.0,5.0,0,0,,
gak bisa loginn kocakk aneh bangett,1,0.0,6.0,0,0,,
"sangant membantu Aplikasi ini,, selalu banyak diskon",5,2.0,7.0,1,0,,
terimakasih banyak buat promonya,5,0.0,4.0,1,0,,
aplikasi gak jelas...pesanan saya sudah bayar tiba2 hilang,2,0.0,8.0,0,0,,
"Voucher hangus. Sdh reedem di outlet terdekat, eh ga bs d tukar katanya mesin es krimnya tidak ada..heran sama Roti O. suruh ke outlet lain. Sedangkan outlet lain jauh dr rumah. mau kasih review bintang 1 di app qponnya ga bs2. giliran kasih bintang 5 di toko lain bisa..",1,75.0,49.0,1,0,,
"woiii ini kuponnya gimana awalnya bisa ke semua cabang coti bisa berubah cuma bali aja.mau refund gak ada balasan dari pihak qponnya ,Saran saya sementara jangan jual dulu kupon2 nya kalau gak jelas.refund juga gak jelas ini masih.yang beli harap hati2 dan waspada juga yah,jangan sampai nanti beli kuponnya gak bisa dipakai.",1,0.0,52.0,0,0,,
"gak jelas kali aplikasinya saat digunakan, bisa""nya menu di aplikasi ada saat dioulet menu tidak tersedia. malah udah sempat dibayar",1,20.0,20.0,1,0,,
"Gapaham, duit hangus gegara stock barang ditiap outlet habis",1,0.0,9.0,0,0,,
seruu banyak promo,5,0.0,3.0,1,0,,
sangat bagus 👍👍👍👍qpon memang mantappp,5,1.0,5.0,0,0,,
Alhamdulillah mantap ada diskon besar yg sangat sayang untuk di lewatkan makanya saya sangat memanfaatkan momen ini. sering sering adain diskon untuk brand² ternama dan terkenal ya kak soalnya masih sedikit nih menunya tolong di perbanyak thx,5,244.0,37.0,1,0,,
super duper pembohong publik,1,0.0,4.0,0,0,,
"pelayanan tidak ramah 3 kali dilayani tidak ramah dan banyak alasan , roti o panbil batam",1,0.0,16.0,0,0,,
"sangat mengecewakan beli promo supaya untung,malah d suruh ke outlet yg jauh dri rumah,kalau itu gitu caranya bagusan beli harga normal pengalam pertama belanja malah kena zonk",1,14.0,27.0,1,0,,
tidak bisa di buka aplikasi nya,1,0.0,6.0,0,0,,
"hati2 dengan membeli voucher diaplikasi ini , karena belum ada kerjasama dengan resto yang ditawarkan!!!",1,1.0,15.0,1,0,,
"sangat membantu, mantap👍",5,1.0,3.0,0,0,,
aplikasi nya kebanyakan update terus tapi penuyul akun baru kgk pernah hbis wkwkwk kasian promo menurun trs,1,3.0,17.0,1,0,,
"Scam, dipikir bisa tukar sampai sebulan, rupanya cuman 2 hari, ga ada refund, jadi harus beli lagi kalau mau pake. Dan berlindung dibalik kata ""Konfirmasi Ulang"". Parah Qlepon!",1,25.0,28.0,0,0,,
mantap makasih qpon,5,1.0,3.0,0,0,,
Oke,5,0.0,1.0,0,0,,
"mau tuker voucher roti o, jawabannya udah habis Mulu promonya.. kagak niat ngasih promo ...pait keburu kadaluarsa .. ga bisa refund KLO udah di tuker...",1,0.0,25.0,1,0,,
udah coba qpon.. banyak promo dan harga murah eeuuy mantap lah pokoknya bisa beli kopi kenangan 1rb,5,3.0,17.0,1,0,,
susah kali daftarnya gajelas emang,1,0.0,5.0,0,0,,
kedepannya banyakin resto dan promo nya diperbaiki aplikasi nya juga,5,1.0,10.0,1,0,,
"Gimana mau login setiap login ada keterangan akun saat ini terdeteksi tidak normal, tIdak dapat masuk untuk sementara..... padahal mau gunain voucer yg sudah dibeli",1,18.0,25.0,0,0,,
"aplikasi gak jelas gak pernah ngapa2in dan tidak pernah log in gak bisa log in aktivitas tidak wajar payah platform diskon yang gak jelas, bahkan udh seminggu tidak bisa log inengecewakan kalau tidak bisa digunakan lalu buat apa dibuat apk",1,13.0,40.0,1,0,,
"gk bisa buka aplikasinya,,begitu di buka keluar",4,0.0,7.0,0,0,,
"kenapa gak bisa login, pas mau login akun ini terdeteksi TDK normal",3,3.0,12.0,0,0,,
punya saya masa ga bisa di pake lagi padahal udah ngundang banyak orang brusan .. jawabannya akun di batasi,1,0.0,19.0,0,0,,
sangatttt bermanfaat sekaliiii,5,0.0,3.0,0,0,,
pelayanan yg baik,5,0.0,3.0,0,0,,
Qpon bener bener lu yaaa bkin hemat kantong bener😍 sukaaa bangetttt banyak promonya harganya jd murahh cocok bgt buat akuu yg anak kos inii terimakasih banyakk Qponn🤭,5,5.0,27.0,1,0,,
"tiba tiba logout dr Qpon trus coba masuk lagi ,malah gag bisa masuk akun Qpon lagi.. malah dah banyak yg di bayar tinggal di tukarkan . kebijakan macam apa ini.. sangat sangat mengecewakan.",1,3.0,33.0,0,0,,
aplikasi pembohong. outlet nya tidak ada alias fiktif.,1,0.0,8.0,0,0,,
"apaan nih, aku malas kali kalau udah d suruh2 share whatsapp, berasa g ada kerjaan",1,0.0,15.0,0,0,,
"tb tb akun di batasin gegara login akun di hp yg baru beli ini aplikasi sensitif bgt, sistem bobrok gajelas ! uninstall !",1,0.0,23.0,0,0,,
akun saya tidak bisa login di apk qpon ini sangat kecewa,1,0.0,11.0,0,0,,
GAK BISA DIHAPUS AKUN & DIBATASI CUMA SEKALI... 😆,1,0.0,9.0,0,0,,
banyak promoo,5,1.0,2.0,1,0,,
aplikasi menguntungkan . terimakasih,5,2.0,4.0,0,0,,
"Pikir2 ya kalo buat promo, vendor tuh harus siap, jangan nyusahin warga",1,0.0,12.0,1,0,,
"cacat, susah login, nyusahin!! otp gak masuk2 login WhatsApp stuck",1,7.0,10.0,0,0,,
mantap banget buat penyuka promo🥰🥰 jika ada kendala bakal dilayani admin sampe masalah selesai ⭐⭐⭐⭐⭐,5,6.0,15.0,1,0,,
buruk sekali,1,0.0,2.0,0,0,,
"katanya ajak teman pake qpon. terus dapat hadiah. giliran ajak banyak, akun dibatasi. piye ?",1,0.0,15.0,0,0,,
beli 2 paket es krim cuma dapat satu kasirnya kurang pengalaman outlet klaten stasiun,1,1.0,14.0,0,0,,
cape ngundang orang malah di curigai sehingga voucher ngk bisa di gunakan. apk apa ini. ngk becus,1,1.0,17.0,1,0,,
tukang tipu,1,0.0,2.0,0,0,,
aplikasi scammer,1,0.0,2.0,0,0,,
aplikasi scammer,1,0.0,2.0,0,0,,
aplikasi skem masak akun saya di batasi cuma gara gara login dan log out doank cuma ganti nomor ke nomor lainnya padahal gak ada main curang udah banyak saya undang teman saya buat pakai aplikasi ini balasannya apa malah kena batasi,1,12.0,41.0,0,0,,
eroooor sdh minta bantu org banyak banyak padahal masih tersisa 1 hari beberapa jam eh ga bisa di klik lagi padahal misi nya udh mau selesai 98% parah banget,3,8.0,29.0,0,0,,
